day;month;year;objective;Spend;Impressions;Reach;Frequency;Clicks;CTR;PageView;LeadTotal
10;4;2024;3;0,03;4;4;1;0;0;0;0
10;4;2024;3;35,16;2032;1666;1,22;52;2,56;23;0
10;4;2024;3;58,94;3286;3143;1,05;32;0,97;3;8
10;4;2024;3;0,06;3;3;1;0;0;0;0
10;4;2024;3;19,99;1631;914;1,78;6;0,37;0;0
11;4;2024;1;0,01;1;1;1;0;0;0;0
11;4;2024;1;0,48;9;8;1,12;0;0;0;0
11;4;2024;1;0,31;10;7;1,43;0;0;0;0
11;4;2024;1;50,83;3584;3483;1,03;57;1,59;5;12
11;4;2024;1;19,6;1378;1335;1,03;13;0,94;2;3
11;4;2024;1;29,82;3907;3666;1,07;31;0,79;1;4
11;4;2024;1;20,59;2893;2756;1,05;20;0,69;3;4
11;4;2024;1;62,96;4021;3832;1,05;51;1,27;5;10
11;4;2024;1;0,12;2;2;1;0;0;0;0
11;4;2024;1;6,84;443;427;1,04;4;0,9;0;0
11;4;2024;1;0,2;10;8;1,25;0;0;0;0
11;4;2024;1;55,34;4417;4310;1,02;37;0,84;3;6
11;4;2024;1;1,23;91;88;1,03;0;0;0;0
11;4;2024;3;2,11;84;81;1,04;1;1,19;0;0
11;4;2024;3;0,2;21;17;1,24;0;0;0;0
11;4;2024;3;56,39;4124;3995;1,03;54;1,31;5;16
11;4;2024;3;0,02;2;2;1;0;0;0;0
11;4;2024;3;28,16;1401;1385;1,01;26;1,86;2;5
11;4;2024;3;30,62;1990;1923;1,03;43;2,16;4;7
11;4;2024;3;46,97;3450;3355;1,03;55;1,59;3;12
11;4;2024;3;1,85;65;59;1,1;2;3,08;0;0
11;4;2024;3;23,52;1510;1451;1,04;23;1,52;4;4
11;4;2024;3;0,01;7;7;1;0;0;0;0
11;4;2024;3;14,93;918;875;1,05;10;1,09;3;3
11;4;2024;3;25,97;1181;1094;1,08;9;0,76;0;3
11;4;2024;3;0,13;5;5;1;0;0;0;0
11;4;2024;3;20,13;1051;895;1,17;4;0,38;1;1
11;4;2024;3;5,31;300;240;1,25;2;0,67;0;0
11;4;2024;3;25,51;800;757;1,06;22;2,75;5;6
11;4;2024;3;34,42;1250;1116;1,12;19;1,52;1;1
11;4;2024;3;0,37;11;11;1;0;0;0;0
11;4;2024;3;85,41;1363;1287;1,06;20;1,47;1;4
11;4;2024;3;4,52;43;42;1,02;0;0;0;0
11;4;2024;3;45,42;1952;1543;1,27;17;0,87;0;1
11;4;2024;3;91,9;2437;2140;1,14;40;1,64;1;0
11;4;2024;3;7,02;203;192;1,06;2;0,99;0;0
11;4;2024;3;20,69;645;497;1,3;3;0,47;0;0
11;4;2024;3;39;1644;1567;1,05;21;1,28;1;1
11;4;2024;3;0,06;5;4;1,25;0;0;0;0
11;4;2024;3;0,35;20;20;1;0;0;0;0
11;4;2024;3;34,19;1886;1602;1,18;57;3,02;22;1
11;4;2024;3;58,29;2804;2683;1,05;66;2,35;2;15
11;4;2024;3;0,04;3;3;1;0;0;0;0
11;4;2024;3;0,1;14;14;1;0;0;0;0
11;4;2024;3;0,42;44;23;1,91;0;0;0;0
11;4;2024;3;0,38;43;30;1,43;0;0;0;0
11;4;2024;3;18,66;1440;829;1,74;8;0,56;0;0
12;4;2024;1;0,52;6;6;1;2;33,33;0;1
12;4;2024;1;0,08;5;5;1;0;0;0;0
12;4;2024;1;59,73;4346;4231;1,03;69;1,59;8;16
12;4;2024;1;23,77;1842;1810;1,02;25;1,36;2;2
12;4;2024;1;29,71;3686;3501;1,05;27;0,73;0;3
12;4;2024;1;18,65;2367;2271;1,04;18;0,76;0;3
12;4;2024;1;73,66;4930;4750;1,04;60;1,22;6;10
12;4;2024;1;0,48;19;18;1,06;2;10,53;1;1
12;4;2024;1;8,71;645;626;1,03;14;2,17;1;1
12;4;2024;1;0,08;6;6;1;0;0;0;0
12;4;2024;1;62,02;5485;5233;1,05;46;0,84;4;8
12;4;2024;1;0,22;5;5;1;0;0;0;0
12;4;2024;1;1,63;127;121;1,05;0;0;0;0
12;4;2024;3;0,15;10;10;1;0;0;0;0
12;4;2024;3;0,15;5;5;1;0;0;0;0
12;4;2024;3;63,23;4972;4851;1,02;65;1,31;6;11
12;4;2024;3;22,6;1053;1034;1,02;23;2,18;2;4
12;4;2024;3;39,83;2730;2657;1,03;32;1,17;1;3
12;4;2024;3;0,21;21;20;1,05;0;0;0;0
12;4;2024;3;0,01;1;1;1;0;0;0;0
12;4;2024;3;0,01;1;1;1;0;0;0;0
12;4;2024;3;56,61;4659;4526;1,03;47;1,01;2;3
12;4;2024;3;0,31;7;7;1;0;0;0;0
12;4;2024;3;0,6;34;33;1,03;0;0;0;0
12;4;2024;3;28,5;2046;1989;1,03;24;1,17;3;4
12;4;2024;3;14,37;1026;992;1,03;11;1,07;2;2
12;4;2024;3;22,73;1172;1073;1,09;3;0,26;0;1
12;4;2024;3;21,12;1186;1014;1,17;4;0,34;0;0
12;4;2024;3;4,74;286;242;1,18;3;1,05;0;0
12;4;2024;3;25,38;791;745;1,06;16;2,02;3;4
12;4;2024;3;0,53;14;12;1,17;0;0;0;0
12;4;2024;3;34,15;961;875;1,1;11;1,14;0;0
12;4;2024;3;0,36;22;22;1;0;0;0;0
12;4;2024;3;70,59;1325;1255;1,06;17;1,28;0;1
12;4;2024;3;0,46;10;10;1;1;10;0;0
12;4;2024;3;1,36;39;34;1,15;3;7,69;0;0
12;4;2024;3;47,54;2036;1692;1,2;12;0,59;1;2
12;4;2024;3;61,83;1313;1215;1,08;23;1,75;0;0
12;4;2024;3;8,08;155;150;1,03;1;0,65;0;0
12;4;2024;3;9,22;264;235;1,12;0;0;0;0
12;4;2024;3;0,03;1;1;1;0;0;0;0
12;4;2024;3;45,09;1807;1714;1,05;31;1,72;3;8
12;4;2024;3;1,5;97;75;1,29;3;3,09;0;0
12;4;2024;3;34,21;2053;1721;1,19;41;2;16;0
12;4;2024;3;55,86;2589;2437;1,06;39;1,51;6;12
12;4;2024;3;9,08;819;800;1,02;12;1,47;2;3
12;4;2024;3;0,63;50;44;1,14;0;0;0;0
12;4;2024;3;27,3;2005;1089;1,84;13;0,65;0;0
13;4;2024;1;0,71;45;42;1,07;0;0;0;0
13;4;2024;1;0,05;4;4;1;0;0;0;0
13;4;2024;1;63,79;5117;4987;1,03;73;1,43;10;17
13;4;2024;1;30,32;2376;2342;1,01;25;1,05;1;4
13;4;2024;1;27,75;3897;3741;1,04;31;0,8;1;3
13;4;2024;1;14,12;1973;1902;1,04;15;0,76;1;2
13;4;2024;1;80,69;5608;5419;1,03;85;1,52;12;18
13;4;2024;1;0,41;24;19;1,26;1;4,17;0;0
13;4;2024;1;8,97;772;748;1,03;15;1,94;2;2
13;4;2024;1;69,59;6707;6472;1,04;59;0,88;7;12
13;4;2024;1;1,54;150;143;1,05;6;4;1;1
13;4;2024;3;0,67;35;34;1,03;1;2,86;0;0
13;4;2024;3;64,86;5273;5230;1,01;54;1,02;4;6
13;4;2024;3;0,05;1;1;1;0;0;0;0
13;4;2024;3;19,58;1002;995;1,01;15;1,5;1;3
13;4;2024;3;45,46;3442;3353;1,03;59;1,71;5;8
13;4;2024;3;0,59;29;28;1,04;2;6,9;0;0
13;4;2024;3;66,76;5964;5792;1,03;66;1,11;6;8
13;4;2024;3;0,34;12;10;1,2;0;0;0;0
13;4;2024;3;0,04;2;2;1;0;0;0;0
13;4;2024;3;0,1;3;3;1;0;0;0;0
13;4;2024;3;32,51;2432;2386;1,02;36;1,48;5;10
13;4;2024;3;14,66;1016;990;1,03;11;1,08;2;3
13;4;2024;3;18,73;983;921;1,07;2;0,2;1;1
13;4;2024;3;17,45;883;776;1,14;6;0,68;0;0
13;4;2024;3;6,1;295;263;1,12;1;0,34;0;0
13;4;2024;3;22,34;800;759;1,05;12;1,5;2;5
13;4;2024;3;0,66;13;10;1,3;1;7,69;0;0
13;4;2024;3;30,76;1230;1137;1,08;11;0,89;0;0
13;4;2024;3;0,43;57;56;1,02;0;0;0;0
13;4;2024;3;51,13;1110;1066;1,04;10;0,9;0;0
13;4;2024;3;0,75;28;28;1;0;0;0;0
13;4;2024;3;1,64;35;35;1;0;0;0;0
13;4;2024;3;20,37;1332;1159;1,15;8;0,6;0;0
13;4;2024;3;26,99;593;552;1,07;10;1,69;0;0
13;4;2024;3;6,32;153;150;1,02;3;1,96;0;0
13;4;2024;3;1,81;81;76;1,07;0;0;0;0
13;4;2024;3;0,16;7;7;1;0;0;0;0
13;4;2024;3;53,44;2097;2001;1,05;27;1,29;3;4
13;4;2024;3;0,01;3;3;1;0;0;0;0
13;4;2024;3;0,02;1;1;1;0;0;0;0
13;4;2024;3;36,63;2482;2114;1,17;58;2,34;29;2
13;4;2024;3;70,56;3189;3020;1,06;39;1,22;5;11
13;4;2024;3;6,24;659;623;1,06;7;1,06;0;1
13;4;2024;3;0,71;51;47;1,09;0;0;0;0
13;4;2024;3;32,92;2559;1312;1,95;9;0,35;0;0
14;4;2024;1;0,61;40;39;1,03;0;0;0;0
14;4;2024;1;0,03;11;11;1;0;0;0;0
14;4;2024;1;0,05;7;7;1;0;0;0;0
14;4;2024;1;70,71;7409;7342;1,01;78;1,05;7;9
14;4;2024;1;30,55;2846;2787;1,02;32;1,12;4;6
14;4;2024;1;35,5;5450;5185;1,05;55;1,01;5;10
14;4;2024;1;17,76;3010;2878;1,05;22;0,73;0;2
14;4;2024;1;97,18;9334;8986;1,04;108;1,16;13;18
14;4;2024;1;0,01;3;3;1;0;0;0;0
14;4;2024;1;0,04;3;3;1;0;0;0;0
14;4;2024;1;9,68;940;905;1,04;10;1,06;2;2
14;4;2024;1;0,02;2;2;1;0;0;0;0
14;4;2024;1;83,1;8849;8557;1,03;64;0,72;6;12
14;4;2024;1;0,01;5;4;1,25;0;0;0;0
14;4;2024;1;0,42;57;56;1,02;0;0;0;0
14;4;2024;3;0,92;45;45;1;1;2,22;0;0
14;4;2024;3;0,22;15;13;1,15;2;13,33;0;1
14;4;2024;3;73,86;7753;7592;1,02;90;1,16;5;14
14;4;2024;3;0,01;2;2;1;0;0;0;0
14;4;2024;3;20,91;1221;1214;1,01;26;2,13;3;7
14;4;2024;3;54,82;4747;4577;1,04;76;1,6;6;8
14;4;2024;3;75,3;7361;7203;1,02;100;1,36;9;18
14;4;2024;3;0,31;19;17;1,12;0;0;0;0
14;4;2024;3;40,06;3862;3749;1,03;32;0,83;3;5
14;4;2024;3;15,93;1344;1304;1,03;8;0,6;0;0
14;4;2024;3;21,3;1220;1148;1,06;5;0,41;0;0
14;4;2024;3;0,03;2;2;1;0;0;0;0
14;4;2024;3;19,7;1343;1127;1,19;7;0,52;1;1
14;4;2024;3;7,03;440;383;1,15;3;0,68;0;0
14;4;2024;3;26,6;1020;965;1,06;18;1,76;2;2
14;4;2024;3;0,05;1;1;1;0;0;0;0
14;4;2024;3;37,61;1482;1361;1,09;17;1,15;1;1
14;4;2024;3;58,58;1186;1150;1,03;16;1,35;2;4
14;4;2024;3;0,25;6;6;1;0;0;0;0
14;4;2024;3;0,29;9;9;1;0;0;0;0
14;4;2024;3;21,88;1704;1455;1,17;7;0,41;0;0
14;4;2024;3;27,26;750;705;1,06;18;2,4;0;1
14;4;2024;3;2,39;131;126;1,04;0;0;0;0
14;4;2024;3;1,88;74;70;1,06;1;1,35;0;0
14;4;2024;3;0,53;9;9;1;1;11,11;0;0
14;4;2024;3;61,69;2774;2626;1,06;48;1,73;7;11
14;4;2024;3;0,26;11;10;1,1;0;0;0;0
14;4;2024;3;0,05;3;3;1;0;0;0;0
14;4;2024;3;43,18;2863;2467;1,16;55;1,92;25;0
14;4;2024;3;82,8;4117;3883;1,06;60;1,46;5;14
14;4;2024;3;2,83;380;360;1,06;5;1,32;1;2
14;4;2024;3;0,01;3;3;1;0;0;0;0
14;4;2024;3;2,9;229;196;1,17;0;0;0;0
14;4;2024;3;36,38;2937;1497;1,96;14;0,48;0;2
15;4;2024;1;0,37;14;14;1;1;7,14;0;0
15;4;2024;1;0,19;3;3;1;0;0;0;0
15;4;2024;1;67,98;5759;5484;1,05;64;1,11;5;8
15;4;2024;1;23,53;2015;1968;1,02;37;1,84;8;9
15;4;2024;1;43,97;5868;5498;1,07;51;0,87;3;10
15;4;2024;1;13,88;2192;2086;1,05;15;0,68;1;0
15;4;2024;1;94,13;7789;7528;1,03;84;1,08;13;17
15;4;2024;1;0,43;21;18;1,17;0;0;0;0
15;4;2024;1;8,66;661;633;1,04;2;0,3;0;0
15;4;2024;1;79,73;6268;6153;1,02;53;0,85;5;10
15;4;2024;1;0,05;6;6;1;0;0;0;0
15;4;2024;1;1,27;93;88;1,06;0;0;0;0
15;4;2024;3;0,23;18;18;1;0;0;0;0
15;4;2024;3;0,26;29;29;1;0;0;0;0
15;4;2024;3;72,43;7321;7008;1,04;60;0,82;4;6
15;4;2024;3;0,02;2;2;1;0;0;0;0
15;4;2024;3;26,36;1617;1592;1,02;34;2,1;2;7
15;4;2024;3;46,83;4090;3924;1,04;66;1,61;6;10
15;4;2024;3;0,14;10;10;1;0;0;0;0
15;4;2024;3;72,35;6587;6486;1,02;57;0,87;2;8
15;4;2024;3;0,1;3;3;1;0;0;0;0
15;4;2024;3;0,35;21;21;1;1;4,76;0;0
15;4;2024;3;38,53;3135;3055;1,03;19;0,61;1;2
15;4;2024;3;0,4;5;5;1;0;0;0;0
15;4;2024;3;15,43;1289;1245;1,04;15;1,16;0;2
15;4;2024;3;20,96;1102;1035;1,06;3;0,27;0;1
15;4;2024;3;21,91;1279;1075;1,19;4;0,31;0;0
15;4;2024;3;3,62;220;187;1,18;0;0;0;0
15;4;2024;3;25,87;799;745;1,07;16;2;2;4
15;4;2024;3;0,08;1;1;1;0;0;0;0
15;4;2024;3;38,54;958;887;1,08;14;1,46;0;0
15;4;2024;3;2,35;60;58;1,03;1;1,67;0;0
15;4;2024;3;58,18;1312;1235;1,06;16;1,22;1;4
15;4;2024;3;0,27;16;15;1,07;0;0;0;0
15;4;2024;3;0,42;10;10;1;0;0;0;0
15;4;2024;3;16,18;961;845;1,14;1;0,1;0;0
15;4;2024;3;30,21;885;826;1,07;21;2,37;1;1
15;4;2024;3;4,25;100;94;1,06;0;0;0;0
15;4;2024;3;0,63;24;23;1,04;0;0;0;0
15;4;2024;3;60,31;2380;2211;1,08;70;2,94;7;15
15;4;2024;3;0,14;5;5;1;0;0;0;0
15;4;2024;3;1,55;82;74;1,11;3;3,66;0;0
15;4;2024;3;40,44;2348;1991;1,18;54;2,3;29;0
15;4;2024;3;80,25;3534;3265;1,08;60;1,7;7;12
15;4;2024;3;0,05;6;4;1,5;1;16,67;0;0
15;4;2024;3;2,48;172;165;1,04;0;0;0;0
15;4;2024;3;0,39;19;16;1,19;0;0;0;0
15;4;2024;3;4,82;360;256;1,41;0;0;0;0
15;4;2024;3;32,67;2589;1453;1,78;9;0,35;0;0
16;4;2024;1;0,15;9;9;1;2;22,22;0;1
16;4;2024;1;0,05;2;2;1;0;0;0;0
16;4;2024;1;59,32;4458;4311;1,03;47;1,05;1;4
16;4;2024;1;19,03;1520;1484;1,02;17;1,12;1;2
16;4;2024;1;46,52;6428;5977;1,08;72;1,12;3;13
16;4;2024;1;14,32;1903;1802;1,06;17;0,89;1;2
16;4;2024;1;85,9;6184;5932;1,04;85;1,37;3;17
16;4;2024;1;0,88;21;21;1;2;9,52;0;1
16;4;2024;1;8,6;576;563;1,02;13;2,26;1;3
16;4;2024;1;0,56;67;67;1;0;0;0;0
16;4;2024;1;68,27;4754;4649;1,02;47;0,99;5;10
16;4;2024;1;0,32;5;5;1;0;0;0;0
16;4;2024;1;2,33;250;231;1,08;2;0,8;0;0
16;4;2024;3;3,35;148;147;1,01;6;4,05;0;1
16;4;2024;3;67,8;5341;5225;1,02;74;1,39;8;16
16;4;2024;3;31,5;1611;1581;1,02;36;2,23;2;7
16;4;2024;3;38,43;2899;2818;1,03;40;1,38;3;4
16;4;2024;3;1,32;116;105;1,1;2;1,72;1;0
16;4;2024;3;70,68;5106;4908;1,04;58;1,14;2;10
16;4;2024;3;1,28;94;89;1,06;0;0;0;0
16;4;2024;3;0,01;2;2;1;0;0;0;0
16;4;2024;3;38,26;2548;2434;1,05;30;1,18;3;7
16;4;2024;3;0,01;1;1;1;0;0;0;0
16;4;2024;3;0,01;1;1;1;0;0;0;0
16;4;2024;3;12,61;770;733;1,05;8;1,04;1;1
16;4;2024;3;20,1;976;928;1,05;5;0,51;1;1
16;4;2024;3;21,27;1186;1006;1,18;5;0,42;0;0
16;4;2024;3;3,57;175;156;1,12;3;1,71;0;0
16;4;2024;3;25,07;834;780;1,07;6;0,72;1;1
16;4;2024;3;4,31;50;45;1,11;0;0;0;0
16;4;2024;3;30,97;663;609;1,09;6;0,9;0;0
16;4;2024;3;3,11;106;93;1,14;0;0;0;0
16;4;2024;3;50,12;1461;1367;1,07;27;1,85;4;6
16;4;2024;3;0,98;25;25;1;0;0;0;0
16;4;2024;3;1,9;35;34;1,03;0;0;0;0
16;4;2024;3;15,83;765;684;1,12;3;0,39;0;0
16;4;2024;3;24,87;638;606;1,05;12;1,88;1;1
16;4;2024;3;5,99;147;140;1,05;4;2,72;1;1
16;4;2024;3;0,1;9;9;1;0;0;0;0
16;4;2024;3;0,17;1;1;1;0;0;0;0
16;4;2024;3;57,78;3043;2904;1,05;47;1,54;6;12
16;4;2024;3;0,04;15;15;1;0;0;0;0
16;4;2024;3;1,77;111;98;1,13;5;4,5;1;0
16;4;2024;3;38,01;2410;2022;1,19;48;1,99;23;1
16;4;2024;3;79,29;3895;3680;1,06;62;1,59;7;11
16;4;2024;3;1,03;65;60;1,08;0;0;0;0
16;4;2024;3;0,3;6;5;1,2;0;0;0;0
16;4;2024;3;3,69;300;224;1,34;1;0,33;0;0
16;4;2024;3;33;2867;1594;1,8;8;0,28;0;0
17;4;2024;1;0,22;5;5;1;2;40;0;1
17;4;2024;1;0,01;3;2;1,5;0;0;0;0
17;4;2024;1;63,91;4001;3876;1,03;52;1,3;5;9
17;4;2024;1;22,14;1552;1520;1,02;14;0,9;2;2
17;4;2024;1;50,82;6045;5761;1,05;53;0,88;7;10
17;4;2024;1;17,28;2245;2118;1,06;26;1,16;3;7
17;4;2024;1;92,27;5763;5607;1,03;94;1,63;11;18
17;4;2024;1;0,35;22;21;1,05;0;0;0;0
17;4;2024;1;12,27;749;717;1,04;8;1,07;0;0
17;4;2024;1;73,71;5029;4919;1,02;43;0,86;6;12
17;4;2024;1;2,4;148;134;1,1;3;2,03;0;0
17;4;2024;3;5,82;269;267;1,01;2;0,74;0;0
17;4;2024;3;0,77;26;23;1,13;0;0;0;0
17;4;2024;3;62,91;4559;4440;1,03;52;1,14;5;9
17;4;2024;3;0,01;1;1;1;0;0;0;0
17;4;2024;3;36,55;1619;1605;1,01;37;2,29;5;6
17;4;2024;3;32,62;2137;2076;1,03;38;1,78;2;4
17;4;2024;3;0,62;24;23;1,04;0;0;0;0
17;4;2024;3;66,51;4410;4259;1,04;50;1,13;7;10
17;4;2024;3;1,28;47;43;1,09;0;0;0;0
17;4;2024;3;1,92;103;98;1,05;3;2,91;0;1
17;4;2024;3;0,03;1;1;1;0;0;0;0
17;4;2024;3;37,42;2211;2131;1,04;16;0,72;2;4
17;4;2024;3;16,81;868;821;1,06;12;1,38;0;3
17;4;2024;3;24,62;1552;1451;1,07;14;0,9;3;2
17;4;2024;3;25,23;1117;859;1,3;5;0,45;0;0
17;4;2024;3;24,62;852;809;1,05;10;1,17;1;2
17;4;2024;3;3,07;33;31;1,06;0;0;0;0
17;4;2024;3;31,18;593;562;1,06;8;1,35;1;1
17;4;2024;3;0,17;5;5;1;1;20;0;0
17;4;2024;3;54,88;1381;1297;1,06;17;1,23;1;3
17;4;2024;3;0,17;5;5;1;0;0;0;0
17;4;2024;3;2,35;41;40;1,02;0;0;0;0
17;4;2024;3;23,91;964;836;1,15;5;0,52;0;0
17;4;2024;3;13,48;276;249;1,11;3;1,09;0;0
17;4;2024;3;0,32;23;23;1;1;4,35;0;0
17;4;2024;3;0,36;7;7;1;0;0;0;0
17;4;2024;3;59,79;3858;3731;1,03;69;1,79;5;12
17;4;2024;3;0,31;10;10;1;0;0;0;0
17;4;2024;3;38,05;2350;2001;1,17;57;2,43;29;1
17;4;2024;3;81,34;6303;6052;1,04;78;1,24;12;16
17;4;2024;3;0,02;1;1;1;0;0;0;0
17;4;2024;3;0,06;4;4;1;0;0;0;0
17;4;2024;3;0,04;3;1;3;0;0;0;0
17;4;2024;3;0,97;62;56;1,11;0;0;0;0
17;4;2024;3;36,93;3939;2328;1,69;9;0,23;0;0
18;4;2024;1;1,74;121;113;1,07;0;0;0;0
18;4;2024;1;0,02;4;4;1;0;0;0;0
18;4;2024;1;0,05;5;5;1;0;0;0;0
18;4;2024;1;57,8;3796;3692;1,03;57;1,5;10;15
18;4;2024;1;27,13;1776;1723;1,03;25;1,41;2;5
18;4;2024;1;47,79;5478;5156;1,06;44;0,8;2;8
18;4;2024;1;19,21;2439;2322;1,05;17;0,7;1;2
18;4;2024;1;92,22;5519;5226;1,06;62;1,12;11;17
18;4;2024;1;0,01;3;3;1;0;0;0;0
18;4;2024;1;12,46;660;635;1,04;6;0,91;0;0
18;4;2024;1;0,01;2;2;1;0;0;0;0
18;4;2024;1;73,64;4199;4088;1,03;39;0,93;4;7
18;4;2024;1;0,04;3;3;1;0;0;0;0
18;4;2024;1;1,8;99;91;1,09;1;1,01;0;0
18;4;2024;3;4,52;199;197;1,01;4;2,01;1;1
18;4;2024;3;0,28;24;24;1;0;0;0;0
18;4;2024;3;64,17;4208;4087;1,03;92;2,19;12;18
18;4;2024;3;26,64;1240;1228;1,01;24;1,94;2;4
18;4;2024;3;42,41;2696;2582;1,04;54;2;5;5
18;4;2024;3;0,01;2;2;1;0;0;0;0
18;4;2024;3;65,17;3748;3584;1,05;56;1,49;6;12
18;4;2024;3;0,66;18;16;1,12;0;0;0;0
18;4;2024;3;2,67;182;168;1,08;1;0,55;0;0
18;4;2024;3;36,96;2028;1932;1,05;44;2,17;4;8
18;4;2024;3;0,01;1;1;1;0;0;0;0
18;4;2024;3;0,02;2;2;1;0;0;0;0
18;4;2024;3;16,12;854;810;1,05;14;1,64;1;4
18;4;2024;3;24,1;1308;1239;1,06;9;0,69;1;2
18;4;2024;3;0,01;1;1;1;0;0;0;0
18;4;2024;3;24,84;1000;820;1,22;5;0,5;0;0
18;4;2024;3;24,28;777;725;1,07;9;1,16;1;1
18;4;2024;3;34,19;599;516;1,16;10;1,67;1;2
18;4;2024;3;1,48;24;23;1,04;0;0;0;0
18;4;2024;3;52,27;1447;1372;1,05;21;1,45;1;2
18;4;2024;3;3,13;41;39;1,05;1;2,44;0;1
18;4;2024;3;26,38;835;676;1,24;7;0,84;0;0
18;4;2024;3;0,05;3;3;1;0;0;0;0
18;4;2024;3;59,49;3718;3620;1,03;77;2,07;2;15
18;4;2024;3;0,71;29;27;1,07;0;0;0;0
18;4;2024;3;37,15;1986;1742;1,14;45;2,27;27;0
18;4;2024;3;80,85;5842;5710;1,02;77;1,32;4;11
18;4;2024;3;0,05;1;1;1;0;0;0;0
18;4;2024;3;4,26;349;269;1,3;0;0;0;0
18;4;2024;3;28,62;2466;1452;1,7;8;0,32;0;0
19;4;2024;1;1,29;57;57;1;2;3,51;0;0
19;4;2024;1;0,03;2;2;1;0;0;0;0
19;4;2024;1;0,03;3;3;1;0;0;0;0
19;4;2024;1;62,15;4431;4298;1,03;34;0,77;2;5
19;4;2024;1;28,01;1859;1813;1,03;33;1,78;1;6
19;4;2024;1;45,4;5847;5471;1,07;61;1,04;4;8
19;4;2024;1;18,93;2305;2185;1,05;18;0,78;1;3
19;4;2024;1;93,17;5967;5696;1,05;75;1,26;8;10
19;4;2024;1;0,87;57;52;1,1;3;5,26;1;1
19;4;2024;1;11,91;696;666;1,05;9;1,29;0;0
19;4;2024;1;0,13;9;9;1;0;0;0;0
19;4;2024;1;76;4775;4659;1,02;45;0,94;5;10
19;4;2024;1;0,43;9;7;1,29;0;0;0;0
19;4;2024;1;1,89;99;95;1,04;3;3,03;0;0
19;4;2024;3;3,21;127;127;1;3;2,36;0;0
19;4;2024;3;0,11;10;10;1;0;0;0;0
19;4;2024;3;67;5262;5138;1,02;75;1,43;6;13
19;4;2024;3;24,99;1216;1200;1,01;31;2,55;5;10
19;4;2024;3;44,18;3230;3108;1,04;69;2,14;3;12
19;4;2024;3;0,04;3;3;1;0;0;0;0
19;4;2024;3;66,16;4113;3926;1,05;32;0,78;3;4
19;4;2024;3;1,11;27;25;1,08;1;3,7;0;0
19;4;2024;3;2,45;158;144;1,1;2;1,27;0;0
19;4;2024;3;37,62;2377;2292;1,04;22;0,93;0;4
19;4;2024;3;16,3;986;937;1,05;7;0,71;0;1
19;4;2024;3;24,83;1381;1310;1,05;9;0,65;2;2
19;4;2024;3;24,04;1072;893;1,2;2;0,19;0;0
19;4;2024;3;24,99;744;715;1,04;9;1,21;1;2
19;4;2024;3;33,62;611;515;1,19;1;0,16;0;0
19;4;2024;3;0,27;5;5;1;0;0;0;0
19;4;2024;3;54,94;1534;1438;1,07;18;1,17;3;5
19;4;2024;3;0,01;2;2;1;0;0;0;0
19;4;2024;3;2,97;42;40;1,05;0;0;0;0
19;4;2024;3;26,32;918;725;1,27;8;0,87;0;1
19;4;2024;3;60,71;3832;3712;1,03;68;1,77;9;16
19;4;2024;3;1,22;56;47;1,19;0;0;0;0
19;4;2024;3;35,44;2091;1816;1,15;42;2,01;18;0
19;4;2024;3;82,56;6340;6268;1,01;71;1,12;5;12
19;4;2024;3;11,73;1053;630;1,67;5;0,47;0;0
19;4;2024;3;33,39;2871;1808;1,59;9;0,31;1;1
20;4;2024;1;0,71;26;24;1,08;0;0;0;0
20;4;2024;1;0,23;2;2;1;0;0;0;0
20;4;2024;1;0,03;2;2;1;0;0;0;0
20;4;2024;1;67,89;4876;4722;1,03;68;1,39;7;12
20;4;2024;1;33,82;2322;2259;1,03;33;1,42;1;5
20;4;2024;1;40,17;4897;4607;1,06;42;0,86;1;3
20;4;2024;1;11,58;1517;1439;1,05;4;0,26;0;1
20;4;2024;1;89,34;6185;5622;1,1;75;1,21;7;11
20;4;2024;1;0,94;75;67;1,12;1;1,33;0;0
20;4;2024;1;9,03;561;543;1,03;7;1,25;1;1
20;4;2024;1;0,08;7;7;1;0;0;0;0
20;4;2024;1;73,89;4752;4597;1,03;35;0,74;3;7
20;4;2024;1;2,19;126;113;1,12;2;1,59;0;0
20;4;2024;3;2,22;75;74;1,01;1;1,33;0;0
20;4;2024;3;0,02;2;2;1;0;0;0;0
20;4;2024;3;66,46;5499;5290;1,04;68;1,24;5;16
20;4;2024;3;21,98;1142;1130;1,01;19;1,66;1;3
20;4;2024;3;46,19;3320;3216;1,03;52;1,57;6;9
20;4;2024;3;0,48;10;10;1;0;0;0;0
20;4;2024;3;67,72;4275;4109;1,04;48;1,12;2;6
20;4;2024;3;0,06;5;5;1;0;0;0;0
20;4;2024;3;0,41;30;26;1,15;2;6,67;0;0
20;4;2024;3;0,01;2;2;1;0;0;0;0
20;4;2024;3;36,88;2043;1959;1,04;31;1,52;1;7
20;4;2024;3;16,1;820;765;1,07;25;3,05;5;5
20;4;2024;3;23,05;1156;1120;1,03;11;0,95;2;2
20;4;2024;3;23,79;690;590;1,17;3;0,43;0;0
20;4;2024;3;23,49;729;689;1,06;6;0,82;1;2
20;4;2024;3;31,46;578;500;1,16;3;0,52;0;0
20;4;2024;3;0,03;2;2;1;0;0;0;0
20;4;2024;3;55,45;1501;1410;1,06;15;1;1;1
20;4;2024;3;0,35;7;7;1;0;0;0;0
20;4;2024;3;3,09;32;31;1,03;0;0;0;0
